iki_s
0.133333
0.36666699999999997
0.333333
0.4333340000000001
0.06666599999999989
0.23333399999999993
0.3333330000000001
0.233333
0.1666669999999999
0.20000000000000018
0.8666670000000001
0.8999999999999995
0.13333300000000037
0.13333300000000037
0.36666699999999963
0.233333
0.266667
0.233333
0.40000000000000036
0.09999999999999964
0.5666669999999998
0.33333300000000055
0.36666699999999963
0.46666700000000017
0.2999999999999998
0.16666599999999931
0.1333340000000014
0.233333
0.1333329999999986
0.10000000000000142
0.29999999999999893
0.266667
0.33333299999999966
0.43333400000000033
0.233333
0.09999999999999964
0.5666670000000007
1.233333
0.13333300000000037
0.29999999999999893
0.3666670000000014
0.1999999999999993
0.33333299999999966
0.16666700000000034
0.13333300000000037
0.36666699999999963
0.0666670000000007
1.799999999999999
0.13333300000000037
0.16666700000000034
0.33333299999999966
1.0
1.066666999999999
0.40000000000000213
0.3000000000000007
0.16666599999999931
0.13333399999999784
0.16666599999999931
0.26666700000000176
0.4333330000000011
0.29999999999999716
0.16666700000000034
0.16666700000000034
2.233333000000002
0.2666669999999982
0.20000000000000284
0.8333329999999997
0.23333299999999824
0.3999999999999986
0.16666700000000034
0.46666700000000105
0.33333299999999966
0.06666700000000247
0.16666599999999931
2.266666999999998
0.13333300000000037
0.36666699999999963
0.2333330000000018
0.13333399999999784
0.2333330000000018
0.1999999999999993
0.23333299999999824
0.10000000000000142
0.1333340000000014
0.3000000000000007
1.1666659999999958
0.4333340000000021
0.7666660000000007
0.4333340000000021
1.0999999999999943
0.13333300000000037
0.1666670000000039
0.36666600000000216
0.19999999999999574
0.13333399999999784
0.20000000000000284
0.0666659999999979
0.46666700000000105
0.1666670000000039
0.16666599999999931
0.2666669999999982
0.13333300000000037
0.20000000000000284
0.2666669999999982
0.29999999999999716
0.30000000000000426
0.13333300000000037
0.29999999999999716
0.20000000000000284
0.13333399999999784
0.13333300000000037
0.29999999999999716
0.30000000000000426
1.466666999999994
0.3333330000000032
0.13333300000000037
0.29999999999999716
0.5666670000000025
0.3999999999999986
0.8333330000000032
0.1666669999999968
0.3999999999999986
0.4000000000000057
0.1666669999999968
2.1000000000000014
0.16666599999999931
0.10000000000000142
0.23333399999999926
1.033332999999999
0.1666669999999968
0.10000000000000142
0.3999999999999986
0.2333330000000018
0.3999999999999986
0.13333300000000037
0.3333340000000007
0.16666599999999931
0.4000000000000057
0.1666669999999968
0.36666699999999963
0.0666659999999979
0.20000000000000284
1.5
0.3333340000000007
0.10000000000000142
1.033332999999999
0.13333300000000037
0.433333999999995
0.16666600000000642
0.06666699999999537
0.46666700000000105
0.16666599999999931
0.20000000000000284
0.5333339999999964
0.20000000000000284
0.26666600000000074
0.23333399999999926
0.19999999999999574
0.16666600000000642
0.13333399999999784
0.13333300000000037
0.9333329999999975
0.3333340000000007
0.6000000000000014
2.1999999999999957
0.16666600000000642
0.1666669999999968
0.29999999999999716
0.8666670000000067
0.13333299999999326
0.29999999999999716
0.1666670000000039
1.5
1.6333330000000075
0.19999999999998863
0.2666670000000124
0.1666659999999922
0.2666669999999982
0.1666670000000039
1.5999999999999943
0.43333300000000463
0.13333299999999326
1.0333340000000106
0.2333330000000018
0.06666699999999537
0.13333299999999326
0.30000000000001137
0.16666699999998968
0.16666600000000642
0.06666699999999537
0.10000000000000853
0.3333329999999961
0.1666670000000039
0.06666699999999537
0.13333299999999326
0.1666670000000039
2.866665999999995
0.30000000000001137
0.46666700000000105
0.5
0.2666669999999982
0.13333299999999326
0.13333300000000747
0.13333399999999074
0.30000000000001137
0.36666599999999505
0.1666670000000039
0.23333299999998758
0.20000000000000284
1.2999999999999972
0.36666700000000674
0.13333299999999326
0.13333400000000495
0.6333330000000075
2.1333329999999933
0.13333400000000495
0.13333299999999326
0.29999999999999716
0.46666700000000105
0.13333300000000747
1.333332999999996
0.13333400000000495
0.9333329999999904
0.1666670000000039
1.5
0.6666660000000064
0.29999999999999716
0.3666669999999925
0.6000000000000085
0.3666669999999925
0.5666659999999979
0.2666670000000124
0.23333299999998758
0.1666670000000039
0.8666670000000067
0.0666659999999979
0.06666699999999537
0.06666700000000958
0.0666659999999979
