iki_s
0.23333333333333342
0.2666666666666666
0.20000000000000007
0.20000000000000018
0.06666666666666643
0.06666666666666665
0.19999999999999996
0.30000000000000004
0.30000000000000004
0.33333333333333304
0.40000000000000036
0.3333333333333335
0.26666666666666616
