time_s
0.1
0.233333
0.6
0.933333
1.366667
1.433333
1.666667
2.0
2.233333
2.4
2.6
3.466667
4.366667
4.5
4.633333
5.0
5.233333
5.5
5.733333
6.133333
6.233333
6.8
7.133333
7.5
7.966667
8.266667
8.433333
8.566667
8.8
8.933333
9.033333
9.333333
9.6
9.933333
10.366667
10.6
10.7
11.266667
12.5
12.633333
12.933333
13.3
13.5
13.833333
14.0
14.133333
14.5
14.566667
16.366667
16.5
16.666667
17.0
18.0
19.066667
19.466667
19.766667
19.933333
20.066667
20.233333
20.5
20.933333
21.233333
21.4
21.566667
23.8
24.066667
24.266667
25.1
25.333333
25.733333
25.9
26.366667
26.7
26.766667
26.933333
29.2
29.333333
29.7
29.933333
30.066667
30.3
30.5
30.733333
30.833333
30.966667
31.266667
32.433333
32.866667
33.633333
34.066667
35.166667
35.3
35.466667
35.833333
36.033333
36.166667
36.366667
36.433333
36.9
37.066667
37.233333
37.5
37.633333
37.833333
38.1
38.4
38.7
38.833333
39.133333
39.333333
39.466667
39.6
39.9
40.2
41.666667
42.0
42.133333
42.433333
43.0
43.4
44.233333
44.4
44.8
45.2
45.366667
47.466667
47.633333
47.733333
47.966667
49.0
49.166667
49.266667
49.666667
49.9
50.3
50.433333
50.766667
50.933333
51.333333
51.5
51.866667
51.933333
52.133333
53.633333
53.966667
54.066667
55.1
55.233333
55.666667
55.833333
55.9
56.366667
56.533333
56.733333
57.266667
57.466667
57.733333
57.966667
58.166667
58.333333
58.466667
58.6
59.533333
59.866667
60.466667
62.666667
62.833333
63.0
63.3
64.166667
64.3
64.6
64.766667
66.266667
67.9
68.1
68.366667
68.533333
68.8
68.966667
70.566667
71.0
71.133333
72.166667
72.4
72.466667
72.6
72.9
73.066667
73.233333
73.3
73.4
73.733333
73.9
73.966667
74.1
74.266667
77.133333
77.433333
77.9
78.4
78.666667
78.8
78.933333
79.066667
79.366667
79.733333
79.9
80.133333
80.333333
81.633333
82.0
82.133333
82.266667
82.9
85.033333
85.166667
85.3
85.6
86.066667
86.2
87.533333
87.666667
88.6
88.766667
90.266667
90.933333
91.233333
91.6
92.2
92.566667
93.133333
93.4
93.633333
93.8
94.666667
94.733333
94.8
94.866667
94.933333
