time_s
1.566667
2.3
2.8
3.6
3.8
3.9
4.2
4.6
4.8
5.7
6.133333
6.3
6.433333
6.633333
6.7
7.466667
7.6
8.466667
8.766667
9.5
11.6
12.5
12.633333
13.1
13.333333
13.9
14.3
14.466667
15.6
15.966667
16.366667
16.666667
16.866667
17.566667
18.6
19.133333
19.233333
19.966667
20.266667
20.433333
20.566667
20.966667
21.1
21.4
21.533333
21.866667
22.2
22.466667
22.633333
22.766667
22.9
23.033333
23.366667
23.533333
23.8
23.966667
24.1
24.4
25.0
25.5
25.6
25.766667
25.9
26.033333
26.333333
26.5
26.633333
26.8
26.933333
27.066667
27.4
28.0
28.166667
28.766667
29.033333
29.266667
29.333333
29.466667
29.7
29.8
30.133333
30.4
30.566667
30.666667
30.866667
31.2
31.266667
31.5
31.6
31.866667
31.933333
32.033333
32.333333
32.5
32.8
32.966667
33.4
33.5
33.666667
33.833333
34.366667
34.833333
35.033333
35.1
35.166667
35.233333
35.866667
36.433333
36.6
36.666667
37.066667
37.5
38.133333
38.266667
38.866667
39.0
39.333333
39.6
39.733333
40.366667
40.633333
40.866667
41.233333
41.7
42.166667
44.233333
44.433333
45.3
45.433333
46.433333
46.733333
47.0
47.933333
48.366667
49.1
49.6
50.0
50.3
50.466667
50.633333
51.133333
51.333333
51.666667
52.566667
52.833333
53.066667
53.233333
53.3
53.433333
53.666667
53.766667
53.933333
54.2
54.433333
54.5
54.966667
55.4
55.533333
55.7
56.0
56.6
56.733333
56.9
57.233333
57.333333
57.633333
57.766667
58.133333
58.266667
58.533333
58.733333
58.866667
59.133333
59.3
59.4
59.533333
59.833333
60.733333
60.866667
61.0
61.333333
61.633333
61.766667
61.933333
62.1
62.266667
62.366667
62.433333
62.7
63.0
63.333333
63.433333
63.6
63.9
64.1
64.466667
64.633333
64.966667
65.133333
65.2
65.466667
65.633333
65.8
65.966667
66.1
66.266667
66.4
66.566667
66.733333
66.866667
67.0
67.166667
67.5
67.766667
67.9
69.233333
69.466667
69.566667
69.733333
70.066667
70.166667
71.066667
72.266667
72.333333
72.8
72.933333
73.366667
75.033333
76.266667
76.433333
76.533333
76.8
77.133333
78.3
78.666667
78.766667
78.933333
79.066667
79.4
79.833333
80.266667
80.433333
81.033333
81.533333
81.766667
82.066667
82.5
84.3
84.433333
85.033333
85.3
85.566667
85.866667
86.0
86.166667
86.333333
86.5
86.666667
86.966667
87.066667
87.533333
88.133333
88.433333
88.7
89.1
89.2
89.366667
89.5
89.633333
89.766667
89.833333
90.1
90.2
90.366667
90.533333
90.866667
90.966667
91.433333
91.566667
91.9
92.233333
92.466667
92.766667
92.833333
93.0
93.1
93.2
93.4
93.633333
93.8
94.3
94.566667
94.833333
95.0
95.233333
95.333333
95.466667
95.6
95.766667
95.933333
96.066667
96.2
96.5
96.633333
96.833333
96.966667
97.1
97.266667
97.433333
97.5
97.733333
98.033333
98.2
98.266667
98.333333
98.6
98.766667
99.066667
100.066667
100.566667
100.933333
101.233333
101.533333
