time_s
0.033333
0.2
0.333333
0.5
0.666667
0.733333
0.8
0.866667
1.033333
1.266667
1.566667
1.833333
2.3
2.466667
3.8
4.033333
4.666667
4.8
5.466667
5.6
6.133333
6.233333
6.5
6.666667
6.833333
7.266667
7.466667
7.533333
8.6
10.466667
10.533333
10.7
10.9
11.033333
11.433333
11.6
11.666667
11.733333
11.9
12.033333
12.333333
12.466667
15.533333
15.766667
15.933333
16.133333
16.2
16.533333
17.5
18.333333
18.4
18.566667
18.7
19.166667
19.766667
20.633333
20.966667
21.1
21.266667
21.433333
22.5
23.4
24.1
24.833333
26.733333
27.866667
28.266667
28.433333
28.866667
29.3
29.733333
30.033333
30.8
31.133333
31.533333
32.233333
32.733333
33.033333
33.333333
33.966667
34.133333
34.2
34.533333
34.8
35.4
35.833333
36.533333
37.066667
37.266667
37.366667
37.5
37.666667
38.133333
39.0
40.033333
40.366667
40.833333
41.266667
41.4
41.533333
41.766667
41.833333
42.0
42.233333
42.566667
42.7
42.833333
43.166667
43.266667
44.333333
44.466667
44.533333
44.633333
44.933333
45.066667
45.233333
45.433333
46.4
46.633333
46.766667
47.066667
47.233333
48.5
48.666667
49.566667
49.733333
49.866667
50.0
50.066667
50.766667
50.933333
51.0
51.5
51.966667
54.866667
55.0
55.233333
55.7
56.533333
57.0
58.333333
58.5
58.8
59.7
59.833333
60.166667
60.7
61.066667
61.166667
63.466667
63.733333
64.033333
64.3
64.533333
64.8
65.233333
65.7
65.833333
66.166667
66.233333
66.466667
66.566667
67.933333
68.533333
68.666667
68.966667
71.633333
72.766667
73.1
74.4
74.566667
74.966667
75.9
76.133333
76.266667
76.4
76.733333
77.0
77.166667
77.433333
78.166667
80.833333
81.166667
81.333333
84.566667
85.333333
85.933333
86.1
86.366667
86.533333
86.833333
86.933333
87.366667
87.833333
88.6
89.166667
89.633333
89.966667
90.4
91.133333
91.6
91.733333
91.933333
92.366667
93.033333
93.133333
93.3
94.033333
94.266667
94.733333
95.1
