time_s
0.266667
0.6
0.9
1.4
1.533333
1.633333
2.0
2.1
2.2
3.466667
4.433333
4.6
5.0
5.7
6.133333
7.466667
7.966667
8.6
8.933333
9.566667
10.333333
10.666667
12.466667
12.666667
12.966667
13.3
13.466667
14.0
14.533333
16.366667
19.433333
19.833333
20.033333
20.466667
20.933333
24.066667
25.1
25.333333
26.433333
26.766667
26.866667
29.266667
30.0
30.466667
30.8
30.9
31.233333
32.466667
32.833333
33.7
35.3
35.533333
36.433333
36.866667
37.233333
37.533333
38.066667
38.366667
38.8
39.4
39.533333
39.866667
40.166667
42.033333
44.233333
44.833333
49.3
49.633333
49.9
50.4
51.0
51.3
51.466667
51.766667
51.9
53.7
54.033333
55.166667
55.3
55.866667
56.566667
56.766667
57.233333
57.733333
57.933333
58.4
59.566667
59.933333
62.7
63.366667
64.566667
67.866667
68.1
68.533333
68.933333
70.633333
72.866667
73.933333
74.066667
74.233333
77.2
78.4
78.666667
78.866667
79.833333
79.9
80.333333
81.6
82.0
85.233333
87.533333
90.266667
92.6
93.2
94.7
94.766667
94.833333
94.9
