frame,time_s,brightness
62,2.066666666666667,34.679350757943574
63,2.1,33.818909478340615
64,2.1333333333333333,33.263738289187394
65,2.1666666666666665,32.57235978493463
66,2.2,32.75608018197838
67,2.2333333333333334,32.76636366905828
68,2.2666666666666666,33.219666522810236
69,2.3,34.5971165776555
70,2.3333333333333335,36.65576504648361
71,2.3666666666666667,36.73654717591843
72,2.4,35.735958263652876
73,2.433333333333333,34.37368056679434
74,2.466666666666667,33.26158718598838
75,2.5,32.93007004009998
76,2.533333333333333,33.367164320008634
77,2.566666666666667,33.40193486900074
78,2.6,34.28588993184802
79,2.6333333333333333,34.95364900828973
80,2.6666666666666665,35.34604889320458
81,2.7,36.472961734189276
82,2.7333333333333334,37.17614995234756
83,2.7666666666666666,36.768080955206706
84,2.8,36.495007732283185
85,2.8333333333333335,35.91989219758681
86,2.8666666666666667,35.34148819478161
87,2.9,34.93971291650932
88,2.933333333333333,34.93748089406772
89,2.966666666666667,35.161186635737536
90,3.0,36.00824252396109
91,3.033333333333333,36.34076441711172
92,3.066666666666667,36.51237839636043
93,3.1,36.431090521659385
94,3.1333333333333333,36.091512920105735
95,3.1666666666666665,36.038679397960834
96,3.2,35.809318300336265
97,3.2333333333333334,35.83343673014332
98,3.2666666666666666,35.924464134793475
99,3.3,36.14217735699771
100,3.3333333333333335,36.10683587779396
101,3.3666666666666667,36.19294743845642
102,3.4,35.96267599935265
103,3.433333333333333,35.90120659581737
104,3.466666666666667,35.73959063854274
105,3.5,35.74233964503426
106,3.533333333333333,35.62777373181565
107,3.566666666666667,35.48392629156102
108,3.6,35.23631565697434
109,3.6333333333333333,35.11101445757134
110,3.6666666666666665,34.53423558288828
111,3.7,33.67898886910863
112,3.7333333333333334,32.697696948445454
113,3.7666666666666666,31.4467955979932
114,3.8,30.058715901530274
115,3.8333333333333335,29.471961482440523
116,3.8666666666666667,29.030587473701246
117,3.9,29.0521726816637
118,3.933333333333333,28.70290949632267
119,3.966666666666667,28.754342666019312
120,4.0,28.449011886137633
121,4.033333333333333,28.38455746165327
122,4.066666666666666,28.31851612091133
123,4.1,28.147135908363452
124,4.133333333333334,28.243888349427273
125,4.166666666666667,28.10021398644153
126,4.2,27.77049504594415
127,4.233333333333333,27.653207099314884
128,4.266666666666667,27.749058189926455
129,4.3,27.58436954918991
130,4.333333333333333,27.589325852798908
131,4.366666666666666,27.49979994965025
132,4.4,27.495412328496162
133,4.433333333333334,27.534264803725883
134,4.466666666666667,27.4652878926831
135,4.5,27.35673023322724
136,4.533333333333333,27.378544712377046
137,4.566666666666666,27.340191239143333
138,4.6,27.25180045314776
139,4.633333333333334,27.25790536045027
140,4.666666666666667,27.23008262753772
141,4.7,27.18652559745374
142,4.733333333333333,27.232112351872832
143,4.766666666666667,27.090975706245167
144,4.8,27.20001213788639
145,4.833333333333333,27.40126953300606
146,4.866666666666666,27.43360800920681
147,4.9,27.357548416680153
148,4.933333333333334,27.470111578644513
149,4.966666666666667,27.534990829152505
150,5.0,27.593652784521048
151,5.033333333333333,27.590631799464134
152,5.066666666666666,27.637522252791715
153,5.1,27.51648954343565
154,5.133333333333334,27.539324504144865
155,5.166666666666667,27.507165848483215
156,5.2,27.573618528708348
157,5.233333333333333,27.562008865152578
158,5.266666666666667,27.679640718562876
159,5.3,27.56323838808869
160,5.333333333333333,27.638491035946124
161,5.366666666666666,27.57025813238388
162,5.4,27.63158143173113
163,5.433333333333334,27.537649925374478
164,5.466666666666667,27.678112243980507
165,5.5,27.560601769434104
166,5.533333333333333,27.59352016687346
167,5.566666666666666,27.582002661343978
168,5.6,27.725218481955007
169,5.633333333333334,27.640194835554116
170,5.666666666666667,27.647963082843322
171,5.7,27.747572422722122
172,5.733333333333333,27.71646346945748
173,5.766666666666667,27.69781158403913
174,5.8,27.67759301217385
175,5.833333333333333,27.696056086026147
176,5.866666666666666,27.785327992663323
177,5.9,27.74985164805524
178,5.933333333333334,27.846617575659494
179,5.966666666666667,27.706977936019854
180,6.0,27.744308679937422
181,6.033333333333333,27.728711495927065
182,6.066666666666666,27.803033572494652
183,6.1,27.790805775835715
184,6.133333333333334,27.832135278991565
185,6.166666666666667,27.80585450720181
186,6.2,27.96272095448742
187,6.233333333333333,27.854462246677816
188,6.266666666666667,27.903074481667296
189,6.3,27.91886047724371
190,6.333333333333333,27.96772895650141
191,6.366666666666666,27.903620686554817
192,6.4,27.880439571307836
193,6.433333333333334,27.8467861574149
194,6.466666666666667,27.864345633058207
195,6.5,27.895650141159123
196,6.533333333333333,27.930249860639083
197,6.566666666666666,27.963206469942996
198,6.6,27.93935327543112
199,6.633333333333334,27.924963136789483
200,6.666666666666667,27.99853446260632
201,6.7,27.987479994965025
202,6.733333333333333,27.97993202783622
203,6.766666666666667,28.0731981981982
204,6.8,28.095026163888438
205,6.833333333333333,28.086232939526354
206,6.866666666666666,28.038157918397438
207,6.9,27.916898185610762
208,6.933333333333334,28.00043606480732
209,6.966666666666667,27.959962956968944
210,7.0,28.019890399381417
211,7.033333333333333,28.02258096419773
212,7.066666666666666,28.073957939975905
213,7.1,28.00034615453777
214,7.133333333333334,28.09051491611372
215,7.166666666666667,28.052930175684665
216,7.2,28.126951052849257
217,7.233333333333333,28.163906421391452
218,7.266666666666667,28.076300102497708
219,7.3,28.079970689252125
220,7.333333333333333,28.11485362608117
221,7.366666666666666,28.08418523313733
222,7.4,28.070314326302352
223,7.433333333333334,28.042961374548202
224,7.466666666666667,28.130947564330796
225,7.5,28.1130351908795
226,7.533333333333333,28.185118501735268
227,7.566666666666666,28.10543102983223
228,7.6,28.146144647641652
229,7.633333333333334,28.219646292999588
230,7.666666666666667,28.179326032619446
231,7.7,28.160042527557497
232,7.733333333333333,28.17672762582942
233,7.766666666666667,28.16783100465735
234,7.8,28.28606525687364
235,7.833333333333333,28.127690564816312
236,7.866666666666666,28.228565391739043
237,7.9,28.20175414935894
238,7.933333333333334,28.299131466796137
239,7.966666666666667,28.270277013540486
240,8.0,28.22468351585118
241,8.033333333333333,28.196004387621155
242,8.066666666666666,28.285503317688946
243,8.1,28.291419413425402
244,8.133333333333333,28.26142309974645
245,8.166666666666666,28.221190501879125
246,8.2,28.244675064285843
247,8.233333333333333,28.132258006509502
248,8.266666666666667,28.182000863138587
249,8.3,28.260854417291544
250,8.333333333333334,28.27755524986064
251,8.366666666666667,28.29866842890795
252,8.4,28.3492092391793
253,8.433333333333334,28.257030983078888
254,8.466666666666667,28.259510258761757
255,8.5,28.107804660948375
256,8.533333333333333,28.120951790113466
257,8.566666666666666,28.150087212961463
258,8.6,28.15013441585298
259,8.633333333333333,28.202700454945965
260,8.666666666666666,28.140875905845967
261,8.7,28.139484544424665
262,8.733333333333333,28.133590926255597
263,8.766666666666667,28.031940623257988
264,8.8,28.35645375914837
265,8.833333333333334,28.29702082321843
266,8.866666666666667,28.389331696966426
267,8.9,28.26043858229487
268,8.933333333333334,28.29006401611192
269,8.966666666666667,28.24213060365755
270,9.0,28.262304220388053
271,9.033333333333333,28.234832137526748
272,9.066666666666666,28.33241849634065
273,9.1,28.32394894894895
274,9.133333333333333,28.42779531028034
275,9.166666666666666,28.4094513675352
276,9.2,28.334315603028177
277,9.233333333333333,28.124469529409648
278,9.266666666666667,28.20878063692435
279,9.3,28.251078923234612
280,9.333333333333334,28.240768463073852
281,9.366666666666667,28.34045197892503
282,9.4,28.328464692237148
283,9.433333333333334,28.276206595817374
284,9.466666666666667,28.412452122781463
285,9.5,28.302444660229092
286,9.533333333333333,28.326965438492383
287,9.566666666666666,28.263623653593715
288,9.6,28.16614518710327
289,9.633333333333333,28.102374080667495
290,9.666666666666666,28.082791623959288
291,9.7,28.08190600780421
292,9.733333333333333,28.33946746147345
293,9.766666666666667,28.268885652119184
294,9.8,28.31770468072863
295,9.833333333333334,28.27538616460772
296,9.866666666666667,28.262081692470915
297,9.9,28.19016022010034
298,9.933333333333334,28.196588804373235
299,9.966666666666667,28.171755587923254
300,10.0,28.139111416806028
301,10.033333333333333,28.13585891280502
302,10.066666666666666,28.1973867580155
303,10.1,28.093288647929366
304,10.133333333333333,28.114810918703135
305,10.166666666666666,28.082647767528005
306,10.2,28.305811799823775
307,10.233333333333333,28.302930175684665
308,10.266666666666667,28.307828037618457
309,10.3,28.251296955638274
310,10.333333333333334,28.36611686536836
311,10.366666666666667,28.336372300444157
312,10.4,28.3504500008991
313,10.433333333333334,28.246558684432937
314,10.466666666666667,28.193466670263078
315,10.5,28.191293089496682
316,10.533333333333333,28.1207449964935
317,10.566666666666666,28.0795054036072
318,10.6,28.068084551617485
319,10.633333333333333,28.152418136699573
320,10.666666666666666,28.15013216809624
321,10.7,28.065097282911655
322,10.733333333333333,28.15088741436047
323,10.766666666666667,28.000946305587025
324,10.8,28.162784790778804
325,10.833333333333334,28.15558297818777
326,10.866666666666667,28.058162953372534
327,10.9,28.118978259696824
328,10.933333333333334,28.142973062883243
329,10.966666666666667,28.12892907877938
330,11.0,28.020164625703547
331,11.033333333333333,27.986619104134075
332,11.066666666666666,28.048115480750212
333,11.1,28.02778901656147
334,11.133333333333333,28.041997086907266
335,11.166666666666666,28.019272266278254
336,11.2,28.08667574760389
337,11.233333333333333,28.075425725126323
338,11.266666666666667,28.113893833953714
339,11.3,28.190092787398175
340,11.333333333333334,28.217942493391597
341,11.366666666666667,28.046512830195464
342,11.4,28.13998579417741
343,11.433333333333334,28.009114653575732
344,11.466666666666667,28.045047292801783
345,11.5,27.978014691338046
346,11.533333333333333,28.042662422901945
347,11.566666666666666,28.153002553451657
348,11.6,28.15191688694683
349,11.633333333333333,28.154870439301575
350,11.666666666666666,28.19572341802881
351,11.7,28.177273830716945
352,11.733333333333333,28.164178399956842
353,11.766666666666667,28.090874557191924
354,11.8,28.126647605689524
355,11.833333333333334,28.204040117962272
356,11.866666666666667,28.069808581036124
357,11.9,28.026076225926527
358,11.933333333333334,28.009463055870242
359,11.966666666666667,27.98781940623258
360,12.0,28.033379187570805
361,12.033333333333333,27.87522477567388
362,12.066666666666666,27.92036647425869
363,12.1,27.970347593102083
364,12.133333333333333,28.12903697110284
365,12.166666666666666,28.17916644189099
366,12.2,28.16119787452123
367,12.233333333333333,28.08167224110338
368,12.266666666666667,28.160163906421392
369,12.3,28.149224074373777
370,12.333333333333334,28.1165304526083
371,12.366666666666667,28.06112100124076
372,12.4,28.175583517649386
373,12.433333333333334,27.941787595979214
374,12.466666666666667,28.013088687489883
375,12.5,27.98198647749546
376,12.533333333333333,27.9096311880743
377,12.566666666666666,27.9595718472964
378,12.6,28.012499775224327
379,12.633333333333333,27.878472784161406
380,12.666666666666666,28.08502139864415
381,12.7,27.939787092481705
382,12.733333333333333,28.09757062451673
383,12.766666666666667,28.08854812896729
384,12.8,28.026979824135513
385,12.833333333333334,28.11146176116236
386,12.866666666666667,28.11800722878567
387,12.9,28.079500908093724
388,12.933333333333334,28.012171602740466
389,12.966666666666667,27.95566075057093
390,13.0,27.98574697451943
391,13.033333333333333,27.97521398644153
392,13.066666666666666,27.96163753573933
393,13.1,27.93084551617486
394,13.133333333333333,27.9778034022046
395,13.166666666666666,27.949470428512345
396,13.2,27.95382882882883
397,13.233333333333333,27.779623186060313
398,13.266666666666667,27.968338098577618
399,13.3,27.930613997230765
400,13.333333333333334,28.02641788495082
401,13.366666666666667,27.94898491305677
402,13.4,27.901476326626028
403,13.433333333333334,27.971642300983618
404,13.466666666666667,28.013322454190718
405,13.5,27.96316151480822
406,13.533333333333333,27.923403193612774
407,13.566666666666666,27.91198234162306
408,13.6,27.884026991062917
409,13.633333333333333,27.84906088723454
410,13.666666666666666,27.94183255111399
411,13.7,27.929382226537914
412,13.733333333333333,27.93755282228336
413,13.766666666666667,27.948074571577564
414,13.8,27.979716243189298
415,13.833333333333334,27.846828864792936
416,13.866666666666667,27.93505781230332
417,13.9,27.857503461545377
418,13.933333333333334,27.953986171800544
419,13.966666666666667,27.9528937620255
420,14.0,27.900051248853643
421,14.033333333333333,27.943713923504344
422,14.066666666666666,27.94880059700419
423,14.1,27.9328190465915
424,14.133333333333333,27.88235466004927
425,14.166666666666666,27.85770126413839
426,14.2,27.808650716584847
427,14.233333333333333,27.805157702612792
428,14.266666666666667,27.85883862904821
429,14.3,27.86219902537268
430,14.333333333333334,27.863309417201634
431,14.366666666666667,27.899648900397402
432,14.4,27.94032430634227
433,14.433333333333334,27.881464548380716
434,14.466666666666667,27.983371095646543
435,14.5,27.900444606282928
436,14.533333333333333,27.927482872093652
437,14.566666666666666,27.808100016183847
438,14.6,27.83042024059988
439,14.633333333333333,27.788591735448023
440,14.666666666666666,27.851468234701766
441,14.7,27.854149808491126
442,14.733333333333333,27.850222977468487
443,14.766666666666667,27.738120605635576
444,14.8,27.82976164787542
445,14.833333333333334,27.801131970293646
446,14.866666666666667,27.878124381866897
447,14.9,27.789061516606427
448,14.933333333333334,27.81785303267339
449,14.966666666666667,27.834666253079426
450,15.0,27.878164841488196
451,15.033333333333333,27.813445181708655
452,15.066666666666666,27.808129237021454
453,15.1,27.80057227886569
454,15.133333333333333,27.940501879124632
455,15.166666666666666,27.84539030048012
456,15.2,27.83681061300822
457,15.233333333333333,27.82699016381651
458,15.266666666666667,28.021751541961123
459,15.3,27.993184801568034
460,15.333333333333334,27.87641383898869
461,15.366666666666667,27.936332290374207
462,15.4,27.8900779522037
463,15.433333333333334,27.907675639711567
464,15.466666666666667,27.89377101652551
465,15.5,27.861780942619266
466,15.533333333333333,27.872516228803654
467,15.566666666666666,27.96529014043984
468,15.6,27.994589649529768
469,15.633333333333333,27.971338853823884
470,15.666666666666666,27.938256370142597
471,15.7,27.928779827731923
472,15.733333333333333,27.997680315045585
473,15.766666666666667,27.916026055996117
474,15.8,27.918779558001116
475,15.833333333333334,27.906637176098254
476,15.866666666666667,27.982152811494128
477,15.9,28.037330743917572
478,15.933333333333334,27.92906304508101
479,15.966666666666667,27.991546186905467
480,16.0,27.915171908435383
481,16.033333333333335,28.01015986045926
482,16.066666666666666,28.02474780169391
483,16.1,28.00475175774577
484,16.133333333333333,28.051183668698638
485,16.166666666666668,28.022553991116865
486,16.2,28.048974123824422
487,16.233333333333334,28.00939337541134
488,16.266666666666666,27.931510852169534
489,16.3,27.891572710434986
490,16.333333333333332,27.9043557030084
491,16.366666666666667,27.918446890003775
492,16.4,27.959753915592238
493,16.433333333333334,28.018355181528833
494,16.466666666666665,28.04793341245437
495,16.5,28.02017811224398
496,16.533333333333335,27.999386362410313
497,16.566666666666666,28.0194835554117
498,16.6,27.959443725162288
499,16.633333333333333,27.93095116074158
500,16.666666666666668,28.00948553343763
501,16.7,27.903791516066963
502,16.733333333333334,27.945595295894698
503,16.766666666666666,28.058376490262717
504,16.8,28.008341425257594
505,16.833333333333332,27.892399884914855
506,16.866666666666667,27.959286382190573
507,16.9,27.94584929240618
508,16.933333333333334,28.023801496106884
509,16.966666666666665,27.95544047041053
510,17.0,28.02980974986963
511,17.033333333333335,28.022369675064287
512,17.066666666666666,28.04255677833522
513,17.1,27.99291956627286
514,17.133333333333333,27.975854597112082
515,17.166666666666668,27.95930661200122
516,17.2,27.978030425635215
517,17.233333333333334,27.92519240797684
518,17.266666666666666,27.936768355181528
519,17.3,27.903993814173454
520,17.333333333333332,27.87744106381831
521,17.366666666666667,27.89251452050853
522,17.4,28.010712808617
523,17.433333333333334,27.965413767060472
524,17.466666666666665,27.99535838233443
525,17.5,27.9577691463919
526,17.533333333333335,28.021908884932838
527,17.566666666666666,27.866489992987
528,17.6,27.969372066677455
529,17.633333333333333,27.911036036036037
530,17.666666666666668,27.964732696768625
531,17.7,28.0065679451907
532,17.733333333333334,27.981240222258187
533,17.766666666666666,27.91128778479078
534,17.8,27.964271906637176
535,17.833333333333332,27.917251083418748
536,17.866666666666667,27.92852807897718
537,17.9,27.908466850083617
538,17.933333333333334,27.924005592418766
539,17.966666666666665,27.989981748215282
540,18.0,27.93999388610167
541,18.033333333333335,27.905313247379116
542,18.066666666666666,27.94958731186276
543,18.1,27.988635341928756
544,18.133333333333333,28.009314703925483
545,18.166666666666668,27.91506176835518
546,18.2,27.95960781140422
547,18.233333333333334,27.962278146409883
548,18.266666666666666,27.963523403643165
549,18.3,27.97057012101922
550,18.333333333333332,27.94081656506806
551,18.366666666666667,27.961374548200894
552,18.4,28.06248314182446
553,18.433333333333334,27.92041817266368
554,18.466666666666665,27.964478700257143
555,18.5,27.95206433978889
556,18.533333333333335,28.063166459873045
557,18.566666666666666,27.970129560698425
558,18.6,27.995057182931433
559,18.633333333333333,27.970500440560322
560,18.666666666666668,27.90176179173185
561,18.7,27.983112603621585
562,18.733333333333334,28.03483348618079
563,18.766666666666666,27.939065562568558
564,18.8,27.954033374692056
565,18.833333333333332,27.867652083220946
566,18.866666666666667,27.98712260164356
567,18.9,27.96563854273435
568,18.933333333333334,27.831128283972596
569,18.966666666666665,27.998725521929114
570,19.0,28.05149385912859
571,19.033333333333335,27.945874017730304
572,19.066666666666666,27.915661919404435
573,19.1,27.93249312186438
574,19.133333333333333,28.05321339303375
575,19.166666666666668,27.989709769649888
576,19.2,27.914544784305264
577,19.233333333333334,27.889619409828992
578,19.266666666666666,27.934282336228446
579,19.3,27.966987196777616
580,19.333333333333332,28.008829188469907
581,19.366666666666667,27.846833360306412
582,19.4,27.901757296218374
583,19.433333333333334,27.864134343924764
584,19.466666666666665,27.971736706766645
585,19.5,27.865420060779343
586,19.533333333333335,27.92761548974124
587,19.566666666666666,27.881709553865242
588,19.6,27.915282048515582
589,19.633333333333333,27.96414153674633
590,19.666666666666668,27.930757853662044
591,19.7,27.861288683893473
592,19.733333333333334,27.914142435849023
593,19.766666666666666,27.917498336660014
594,19.8,27.888789987592382
595,19.833333333333332,27.826969934005863
596,19.866666666666667,27.895429860998725
597,19.9,27.878922335509163
598,19.933333333333334,27.898691356026685
599,19.966666666666665,27.850297153440867
600,20.0,27.95799392206578
601,20.033333333333335,27.87751299203395
602,20.066666666666666,27.855689521857187
603,20.1,27.80206029382676
604,20.133333333333333,27.868733254212295
605,20.166666666666668,27.95950891010771
606,20.2,27.9007907608207
607,20.233333333333334,27.849791408174642
608,20.266666666666666,27.900725575875278
609,20.3,27.864192785599972
610,20.333333333333332,27.91350182517847
611,20.366666666666667,27.780749312186437
612,20.4,27.8701942960925
613,20.433333333333334,27.868674812537087
614,20.466666666666665,27.926136465807126
615,20.5,27.80695590800381
616,20.533333333333335,27.852115588642533
617,20.566666666666666,27.824196202190215
618,20.6,27.996439553325782
619,20.633333333333333,27.974708241175307
620,20.666666666666668,28.00774576972182
621,20.7,27.84445748143353
622,20.733333333333334,27.901588714462967
623,20.766666666666666,27.90644611677546
624,20.8,27.845271169372968
625,20.833333333333332,27.8353720486954
626,20.866666666666667,27.892581953210694
627,20.9,27.910253816690943
628,20.933333333333334,27.94485803168438
629,20.966666666666665,27.84460808113503
630,21.0,27.838979698261134
631,21.033333333333335,27.792480354606102
632,21.066666666666666,27.800552049055042
633,21.1,27.792716369063676
634,21.133333333333333,27.73979967991944
635,21.166666666666668,27.754538220855586
636,21.2,27.77319010627394
637,21.233333333333334,27.6844711477945
638,21.266666666666666,27.69994020967075
639,21.3,27.66792765819712
640,21.333333333333332,27.883766251281223
641,21.366666666666667,27.877297207387027
642,21.4,27.8231981981982
643,21.433333333333334,27.77829026631422
644,21.466666666666665,27.816769613925302
645,21.5,27.840865566164968
646,21.533333333333335,27.82217097336858
647,21.566666666666666,27.74957742173311
648,21.6,27.811103019186852
649,21.633333333333333,27.906785528043013
650,21.666666666666668,27.85319001636367
651,21.7,27.77448481415547
652,21.733333333333334,27.829896513279746
653,21.766666666666666,27.809116002229775
654,21.8,27.824086062110013
655,21.833333333333332,27.858364352376327
656,21.866666666666667,27.86522225818633
657,21.9,27.81396441351531
658,21.933333333333334,27.896546996097893
659,21.966666666666665,27.79096536656417
660,22.0,27.867380104655552
661,22.033333333333335,27.80176358993724
662,22.066666666666666,27.809264354174534
663,22.1,27.866222509935085
664,22.133333333333333,27.713907770045495
665,22.166666666666668,27.66541241840643
666,22.2,27.623759238280197
667,22.233333333333334,27.584122295948642
668,22.266666666666666,27.71494398590207
669,22.3,27.6347620075165
670,22.333333333333332,27.680168941396488
671,22.366666666666667,27.663859218499937
672,22.4,27.80026658394922
673,22.433333333333334,27.800900451349552
674,22.466666666666665,27.85615930301559
675,22.5,27.853016939094783
676,22.533333333333335,27.918037798277318
677,22.566666666666666,27.952830824836813
678,22.6,27.822905989822157
679,22.633333333333333,27.80024860189531
680,22.666666666666668,27.80035424646203
681,22.7,27.75726474977972
682,22.733333333333334,27.849766682850515
683,22.766666666666666,27.83918873963784
684,22.8,27.862547427667188
685,22.833333333333332,27.9105527683372
686,22.866666666666667,27.87164859470249
687,22.9,27.873087159015302
688,22.933333333333334,27.836518404632177
689,22.966666666666665,27.799502346658034
690,23.0,27.959401017784252
691,23.033333333333335,27.78104152056248
692,23.066666666666666,27.812732642822464
693,23.1,27.77884096671522
694,23.133333333333333,27.81218643793494
695,23.166666666666668,27.97365629102156
696,23.2,27.89396657136178
697,23.233333333333334,27.856429033824245
698,23.266666666666666,27.92777957598317
699,23.3,27.913474852097607
700,23.333333333333332,27.894438600276924
701,23.366666666666667,27.9363435291579
702,23.4,27.860809911708117
703,23.433333333333334,27.96077889266512
704,23.466666666666665,27.83205885526245
705,23.5,27.78578878279477
706,23.533333333333335,27.805429681178182
707,23.566666666666666,27.800543058028087
708,23.6,27.941614518710328
709,23.633333333333333,27.825218931506356
710,23.666666666666668,27.885692578806353
711,23.7,27.86149772527018
712,23.733333333333334,27.871671072269876
713,23.766666666666666,27.944147740554925
714,23.8,27.903166639693588
715,23.833333333333332,27.898439607271943
716,23.866666666666667,27.926113988239738
717,23.9,27.861290931650213
718,23.933333333333334,27.869027710345076
719,23.966666666666665,27.82255084425743
720,24.0,27.82823766880653
721,24.033333333333335,27.910408911905918
722,24.066666666666666,27.831094567621513
723,24.1,27.90570435705166
724,24.133333333333333,27.889008019996044
725,24.166666666666668,27.85764282246318
726,24.2,27.96135207063351
727,24.233333333333334,27.85799796802791
728,24.266666666666666,27.893726061390733
729,24.3,27.913142184100266
730,24.333333333333332,27.916727356098615
731,24.366666666666667,27.94883880886875
732,24.4,27.920775565985146
733,24.433333333333334,27.906549513585443
734,24.466666666666665,27.864752477027928
735,24.5,27.90620785456115
736,24.533333333333335,27.872253241265216
737,24.566666666666666,27.856761701821583
738,24.6,27.91238918559278
739,24.633333333333333,27.945179460898025
740,24.666666666666668,27.966407275539012
741,24.7,27.949099548650448
742,24.733333333333334,27.898293503083924
743,24.766666666666666,27.827603801406198
744,24.8,27.97684810559062
745,24.833333333333332,27.855017442592292
746,24.866666666666667,27.860002967038895
747,24.9,27.79254329179479
748,24.933333333333334,27.89574904245563
749,24.966666666666665,27.886362410314508
750,25.0,27.849364334394274
751,25.033333333333335,27.983258707809608
752,25.066666666666666,27.9590211468954
753,25.1,27.99290607973243
754,25.133333333333333,28.001105896315476
755,25.166666666666668,27.87927523331715
756,25.2,27.97233910557264
757,25.233333333333334,27.9565171458884
758,25.266666666666666,27.977798906691124
759,25.3,27.939360018701336
760,25.333333333333332,27.903497059934185
761,25.366666666666667,27.85338781895668
762,25.4,27.961873550196902
763,25.433333333333334,27.812943931955907
764,25.466666666666665,27.94384429339519
765,25.5,27.874865134595673
766,25.533333333333335,27.981312150473826
767,25.566666666666666,27.93997365629102
768,25.6,27.858060905216593
769,25.633333333333333,27.79727257197317
770,25.666666666666668,27.750206793619967
771,25.7,27.794388700077324
772,25.733333333333334,27.755423837010664
773,25.766666666666666,27.730986225746705
774,25.8,27.73209661757566
775,25.833333333333332,27.694170218122313
776,25.866666666666667,27.695916725108344
777,25.9,27.614044433655213
778,25.933333333333334,27.62241283199367
779,25.966666666666665,27.70665650680621
780,26.0,27.833899768031504
781,26.033333333333335,27.877142112172052
782,26.066666666666666,27.857514700329073
783,26.1,27.80615121109133
784,26.133333333333333,27.9680818543094
785,26.166666666666668,27.869342396288506
786,26.2,27.92354030677384
787,26.233333333333334,27.859710758662853
788,26.266666666666666,27.910065005124885
789,26.3,27.93308428188668
790,26.333333333333332,27.87435714157271
791,26.366666666666667,27.82128310945676
792,26.4,27.93686276096456
793,26.433333333333334,27.857420294546042
794,26.466666666666665,27.97218850587114
795,26.5,27.897538256819693
796,26.533333333333335,27.897392152631674
797,26.566666666666666,27.882547967128804
798,26.6,28.005920591249932
799,26.633333333333333,27.898450846055635
800,26.666666666666668,27.95793548039057
801,26.7,27.88940362518207
802,26.733333333333334,27.99833441225657
803,26.766666666666666,27.846404038769307
804,26.8,27.87806144467821
805,26.833333333333332,27.876645357932784
806,26.866666666666667,27.798128967290644
807,26.9,27.85089730449012
808,26.933333333333334,27.69657981334628
809,26.966666666666665,27.67014394634155
810,27.0,27.781951862041684
811,27.033333333333335,27.810073546600492
812,27.066666666666666,27.86405342468217
813,27.1,27.770832209454962
814,27.133333333333333,27.91056850263437
815,27.166666666666668,27.97631538724353
816,27.2,27.962003920087753
817,27.233333333333334,27.952473431515347
818,27.266666666666666,27.832892773012535
819,27.3,27.9328595062128
820,27.333333333333332,27.95703412993832
821,27.366666666666667,27.935597273920628
822,27.4,27.854347611084137
823,27.433333333333334,27.923549297800793
824,27.466666666666665,27.980581629533724
825,27.5,27.997678067288845
826,27.533333333333335,27.822831813849778
827,27.566666666666666,27.96795148441855
828,27.6,27.944410728093363
829,27.633333333333333,28.003953804103503
830,27.666666666666668,27.840465465465467
831,27.7,27.922940155724586
832,27.733333333333334,27.908352214489938
833,27.766666666666666,27.945377263491036
834,27.8,27.931780582978188
